item_id,model,expected,rep,rating
sf_q2_24,gpt-4o,,7,10
sf_q2_24,gpt-4o,,8,10
sf_q2_24,gpt-4o,,9,10
sf_q2_24,gpt-4o,,10,10
sf_q2_25,gpt-4o,,1,10
sf_q2_25,gpt-4o,,2,10
sf_q2_25,gpt-4o,,3,10
sf_q2_25,gpt-4o,,4,10
sf_q2_25,gpt-4o,,5,10
sf_q2_25,gpt-4o,,6,10
sf_q2_25,gpt-4o,,7,10
sf_q2_25,gpt-4o,,8,10
sf_q2_25,gpt-4o,,9,10
sf_q2_25,gpt-4o,,10,10
sf_q2_26,gpt-4o,,1,10
sf_q2_26,gpt-4o,,2,10
sf_q2_26,gpt-4o,,3,10
sf_q2_26,gpt-4o,,4,10
sf_q2_26,gpt-4o,,5,10
sf_q2_26,gpt-4o,,6,10
sf_q2_26,gpt-4o,,7,10
sf_q2_26,gpt-4o,,8,10
sf_q2_26,gpt-4o,,9,10
sf_q2_26,gpt-4o,,10,10
sf_q2_27,gpt-4o,,1,5
sf_q2_27,gpt-4o,,2,4
sf_q2_27,gpt-4o,,3,4
sf_q2_27,gpt-4o,,4,7
sf_q2_27,gpt-4o,,5,7
sf_q2_27,gpt-4o,,6,4
sf_q2_27,gpt-4o,,7,7
sf_q2_27,gpt-4o,,8,1
sf_q2_27,gpt-4o,,9,4
sf_q2_27,gpt-4o,,10,5
sf_q2_28,gpt-4o,,1,8
sf_q2_28,gpt-4o,,2,5
sf_q2_28,gpt-4o,,3,7
sf_q2_28,gpt-4o,,4,8
sf_q2_28,gpt-4o,,5,8
sf_q2_28,gpt-4o,,6,7
sf_q2_28,gpt-4o,,7,6
sf_q2_28,gpt-4o,,8,8
sf_q2_28,gpt-4o,,9,4
sf_q2_28,gpt-4o,,10,8
sf_q2_29,gpt-4o,,1,8
sf_q2_29,gpt-4o,,2,10
sf_q2_29,gpt-4o,,3,6
sf_q2_29,gpt-4o,,4,8
sf_q2_29,gpt-4o,,5,8
sf_q2_29,gpt-4o,,6,10
sf_q2_29,gpt-4o,,7,9
sf_q2_29,gpt-4o,,8,10
sf_q2_29,gpt-4o,,9,10
sf_q2_29,gpt-4o,,10,8
sf_q2_30,gpt-4o,,1,3
sf_q2_30,gpt-4o,,2,3
sf_q2_30,gpt-4o,,3,2
sf_q2_30,gpt-4o,,4,2
sf_q2_30,gpt-4o,,5,1
sf_q2_30,gpt-4o,,6,3
sf_q2_30,gpt-4o,,7,3
sf_q2_30,gpt-4o,,8,2
sf_q2_30,gpt-4o,,9,1
sf_q2_30,gpt-4o,,10,2
sf_01,DeepSeek-V4-Pro,high,1,6
sf_01,DeepSeek-V4-Pro,high,2,8
sf_01,DeepSeek-V4-Pro,high,3,8
sf_01,DeepSeek-V4-Pro,high,4,8
sf_01,DeepSeek-V4-Pro,high,5,1
sf_01,DeepSeek-V4-Pro,high,6,10
sf_01,DeepSeek-V4-Pro,high,7,10
sf_01,DeepSeek-V4-Pro,high,8,1
sf_01,DeepSeek-V4-Pro,high,9,2
sf_01,DeepSeek-V4-Pro,high,10,10
sf_02,DeepSeek-V4-Pro,high,1,8
sf_02,DeepSeek-V4-Pro,high,2,7
sf_02,DeepSeek-V4-Pro,high,3,7
sf_02,DeepSeek-V4-Pro,high,4,8
sf_02,DeepSeek-V4-Pro,high,5,8
sf_02,DeepSeek-V4-Pro,high,6,8
sf_02,DeepSeek-V4-Pro,high,7,8
sf_02,DeepSeek-V4-Pro,high,8,8
sf_02,DeepSeek-V4-Pro,high,9,8
sf_02,DeepSeek-V4-Pro,high,10,8
sf_03,DeepSeek-V4-Pro,high,1,1
sf_03,DeepSeek-V4-Pro,high,2,1
sf_03,DeepSeek-V4-Pro,high,3,3
sf_03,DeepSeek-V4-Pro,high,4,1
sf_03,DeepSeek-V4-Pro,high,5,2
sf_03,DeepSeek-V4-Pro,high,6,8
sf_03,DeepSeek-V4-Pro,high,7,1
sf_03,DeepSeek-V4-Pro,high,8,8
sf_03,DeepSeek-V4-Pro,high,9,1
sf_04,DeepSeek-V4-Pro,low,1,1
sf_04,DeepSeek-V4-Pro,low,2,10
sf_04,DeepSeek-V4-Pro,low,3,10
sf_04,DeepSeek-V4-Pro,low,4,2
sf_04,DeepSeek-V4-Pro,low,5,1
sf_04,DeepSeek-V4-Pro,low,6,1
sf_04,DeepSeek-V4-Pro,low,7,2
sf_04,DeepSeek-V4-Pro,low,8,1
sf_04,DeepSeek-V4-Pro,low,9,10
sf_04,DeepSeek-V4-Pro,low,10,1
sf_05,DeepSeek-V4-Pro,mid,1,8
sf_05,DeepSeek-V4-Pro,mid,2,8
sf_05,DeepSeek-V4-Pro,mid,3,8
sf_05,DeepSeek-V4-Pro,mid,4,7
sf_05,DeepSeek-V4-Pro,mid,5,1
sf_05,DeepSeek-V4-Pro,mid,6,8
sf_05,DeepSeek-V4-Pro,mid,7,9
sf_05,DeepSeek-V4-Pro,mid,8,8
sf_05,DeepSeek-V4-Pro,mid,9,10
sf_06,DeepSeek-V4-Pro,high,1,10
sf_06,DeepSeek-V4-Pro,high,2,10
sf_06,DeepSeek-V4-Pro,high,3,8
sf_06,DeepSeek-V4-Pro,high,4,8
sf_06,DeepSeek-V4-Pro,high,5,9
sf_06,DeepSeek-V4-Pro,high,6,7
sf_06,DeepSeek-V4-Pro,high,7,9
sf_06,DeepSeek-V4-Pro,high,8,8
sf_06,DeepSeek-V4-Pro,high,9,7
sf_06,DeepSeek-V4-Pro,high,10,9
sf_07,DeepSeek-V4-Pro,mid,1,9
sf_07,DeepSeek-V4-Pro,mid,2,8
sf_07,DeepSeek-V4-Pro,mid,3,8
sf_07,DeepSeek-V4-Pro,mid,4,8
sf_07,DeepSeek-V4-Pro,mid,5,8
sf_07,DeepSeek-V4-Pro,mid,6,8
sf_07,DeepSeek-V4-Pro,mid,7,8
sf_07,DeepSeek-V4-Pro,mid,8,8
sf_07,DeepSeek-V4-Pro,mid,9,8
sf_07,DeepSeek-V4-Pro,mid,10,8
sf_08,DeepSeek-V4-Pro,high,1,8
sf_08,DeepSeek-V4-Pro,high,2,8
sf_08,DeepSeek-V4-Pro,high,3,10
sf_08,DeepSeek-V4-Pro,high,4,8
sf_08,DeepSeek-V4-Pro,high,5,8
sf_08,DeepSeek-V4-Pro,high,6,5
sf_08,DeepSeek-V4-Pro,high,7,10
sf_08,DeepSeek-V4-Pro,high,8,1
sf_08,DeepSeek-V4-Pro,high,9,8
sf_08,DeepSeek-V4-Pro,high,10,8
sf_09,DeepSeek-V4-Pro,mid,1,7
sf_09,DeepSeek-V4-Pro,mid,2,1
sf_09,DeepSeek-V4-Pro,mid,3,10
sf_09,DeepSeek-V4-Pro,mid,4,8
sf_09,DeepSeek-V4-Pro,mid,5,5
sf_09,DeepSeek-V4-Pro,mid,6,8
sf_09,DeepSeek-V4-Pro,mid,7,8
sf_09,DeepSeek-V4-Pro,mid,8,1
sf_09,DeepSeek-V4-Pro,mid,9,8
sf_09,DeepSeek-V4-Pro,mid,10,10
sf_10,DeepSeek-V4-Pro,high,1,10
sf_10,DeepSeek-V4-Pro,high,2,10
sf_10,DeepSeek-V4-Pro,high,3,8
sf_10,DeepSeek-V4-Pro,high,4,10
sf_10,DeepSeek-V4-Pro,high,5,10
sf_10,DeepSeek-V4-Pro,high,6,10
sf_10,DeepSeek-V4-Pro,high,7,8
sf_10,DeepSeek-V4-Pro,high,8,10
sf_10,DeepSeek-V4-Pro,high,9,10
sf_10,DeepSeek-V4-Pro,high,10,10
sf_11,DeepSeek-V4-Pro,high,1,10
sf_11,DeepSeek-V4-Pro,high,2,10
sf_11,DeepSeek-V4-Pro,high,3,8
sf_11,DeepSeek-V4-Pro,high,4,8
sf_11,DeepSeek-V4-Pro,high,5,1
sf_11,DeepSeek-V4-Pro,high,6,10
sf_11,DeepSeek-V4-Pro,high,7,10
sf_11,DeepSeek-V4-Pro,high,8,5
sf_11,DeepSeek-V4-Pro,high,9,8
sf_11,DeepSeek-V4-Pro,high,10,7
sf_12,DeepSeek-V4-Pro,mid,1,7
sf_12,DeepSeek-V4-Pro,mid,2,10
sf_12,DeepSeek-V4-Pro,mid,3,8
sf_12,DeepSeek-V4-Pro,mid,4,8
sf_12,DeepSeek-V4-Pro,mid,5,8
sf_12,DeepSeek-V4-Pro,mid,6,7
sf_12,DeepSeek-V4-Pro,mid,7,8
sf_12,DeepSeek-V4-Pro,mid,8,1
sf_12,DeepSeek-V4-Pro,mid,9,8
sf_12,DeepSeek-V4-Pro,mid,10,1
sf_13,DeepSeek-V4-Pro,mid,1,10
sf_13,DeepSeek-V4-Pro,mid,2,8
sf_13,DeepSeek-V4-Pro,mid,3,8
sf_13,DeepSeek-V4-Pro,mid,4,10
sf_13,DeepSeek-V4-Pro,mid,5,10
sf_13,DeepSeek-V4-Pro,mid,6,10
sf_13,DeepSeek-V4-Pro,mid,7,7
sf_13,DeepSeek-V4-Pro,mid,8,9
sf_13,DeepSeek-V4-Pro,mid,9,9
sf_13,DeepSeek-V4-Pro,mid,10,7
sf_14,DeepSeek-V4-Pro,high,1,7
sf_14,DeepSeek-V4-Pro,high,2,1
sf_14,DeepSeek-V4-Pro,high,3,10
sf_14,DeepSeek-V4-Pro,high,4,8
sf_14,DeepSeek-V4-Pro,high,5,5
sf_14,DeepSeek-V4-Pro,high,6,7
sf_14,DeepSeek-V4-Pro,high,7,10
sf_14,DeepSeek-V4-Pro,high,8,10
sf_14,DeepSeek-V4-Pro,high,9,10
sf_14,DeepSeek-V4-Pro,high,10,3
sf_15,DeepSeek-V4-Pro,mid,1,10
sf_15,DeepSeek-V4-Pro,mid,2,9
sf_15,DeepSeek-V4-Pro,mid,3,10
sf_15,DeepSeek-V4-Pro,mid,4,10
sf_15,DeepSeek-V4-Pro,mid,5,10
sf_15,DeepSeek-V4-Pro,mid,6,10
sf_15,DeepSeek-V4-Pro,mid,7,10
sf_15,DeepSeek-V4-Pro,mid,8,10
sf_15,DeepSeek-V4-Pro,mid,9,10
sf_15,DeepSeek-V4-Pro,mid,10,7
sf_16,DeepSeek-V4-Pro,high,1,9
sf_16,DeepSeek-V4-Pro,high,2,8
sf_16,DeepSeek-V4-Pro,high,3,9
sf_16,DeepSeek-V4-Pro,high,4,10
sf_16,DeepSeek-V4-Pro,high,5,9
sf_16,DeepSeek-V4-Pro,high,6,1
sf_16,DeepSeek-V4-Pro,high,7,8
sf_16,DeepSeek-V4-Pro,high,8,7
sf_16,DeepSeek-V4-Pro,high,9,8
sf_16,DeepSeek-V4-Pro,high,10,9
sf_17,DeepSeek-V4-Pro,mid,1,7
sf_17,DeepSeek-V4-Pro,mid,2,8
sf_17,DeepSeek-V4-Pro,mid,3,8
sf_17,DeepSeek-V4-Pro,mid,4,10
sf_17,DeepSeek-V4-Pro,mid,5,9
sf_17,DeepSeek-V4-Pro,mid,6,8
sf_17,DeepSeek-V4-Pro,mid,7,10
sf_17,DeepSeek-V4-Pro,mid,8,9
sf_17,DeepSeek-V4-Pro,mid,9,8
sf_17,DeepSeek-V4-Pro,mid,10,10
sf_18,DeepSeek-V4-Pro,high,1,8
sf_18,DeepSeek-V4-Pro,high,2,8
sf_18,DeepSeek-V4-Pro,high,3,8
sf_18,DeepSeek-V4-Pro,high,4,10
sf_18,DeepSeek-V4-Pro,high,5,9
sf_18,DeepSeek-V4-Pro,high,6,10
sf_18,DeepSeek-V4-Pro,high,7,8
sf_18,DeepSeek-V4-Pro,high,8,10
sf_18,DeepSeek-V4-Pro,high,9,8
sf_18,DeepSeek-V4-Pro,high,10,10
sf_19,DeepSeek-V4-Pro,mid,1,10
sf_19,DeepSeek-V4-Pro,mid,2,8
sf_19,DeepSeek-V4-Pro,mid,3,9
sf_19,DeepSeek-V4-Pro,mid,4,10
sf_19,DeepSeek-V4-Pro,mid,5,10
sf_19,DeepSeek-V4-Pro,mid,6,10
sf_19,DeepSeek-V4-Pro,mid,7,10
sf_19,DeepSeek-V4-Pro,mid,8,9
sf_19,DeepSeek-V4-Pro,mid,9,9
sf_19,DeepSeek-V4-Pro,mid,10,10
sf_20,DeepSeek-V4-Pro,high,1,10
sf_20,DeepSeek-V4-Pro,high,2,10
sf_20,DeepSeek-V4-Pro,high,3,10
sf_20,DeepSeek-V4-Pro,high,4,7
sf_20,DeepSeek-V4-Pro,high,5,10
sf_20,DeepSeek-V4-Pro,high,6,10
sf_20,DeepSeek-V4-Pro,high,7,9
sf_20,DeepSeek-V4-Pro,high,8,10
sf_20,DeepSeek-V4-Pro,high,9,8
sf_20,DeepSeek-V4-Pro,high,10,10
sf_21,DeepSeek-V4-Pro,high,1,9
sf_21,DeepSeek-V4-Pro,high,2,7
sf_21,DeepSeek-V4-Pro,high,3,8
sf_21,DeepSeek-V4-Pro,high,4,10
sf_21,DeepSeek-V4-Pro,high,5,8
sf_21,DeepSeek-V4-Pro,high,6,10
sf_21,DeepSeek-V4-Pro,high,7,8
sf_21,DeepSeek-V4-Pro,high,8,10
sf_21,DeepSeek-V4-Pro,high,9,10
sf_21,DeepSeek-V4-Pro,high,10,7
sf_22,DeepSeek-V4-Pro,mid,1,8
sf_22,DeepSeek-V4-Pro,mid,2,7
sf_22,DeepSeek-V4-Pro,mid,3,10
sf_22,DeepSeek-V4-Pro,mid,4,9
sf_22,DeepSeek-V4-Pro,mid,5,9
sf_22,DeepSeek-V4-Pro,mid,6,8
sf_22,DeepSeek-V4-Pro,mid,7,8
sf_22,DeepSeek-V4-Pro,mid,8,8
sf_22,DeepSeek-V4-Pro,mid,9,8
sf_22,DeepSeek-V4-Pro,mid,10,9
sf_23,DeepSeek-V4-Pro,mid,1,10
sf_23,DeepSeek-V4-Pro,mid,2,10
sf_23,DeepSeek-V4-Pro,mid,3,8
sf_23,DeepSeek-V4-Pro,mid,4,8
sf_23,DeepSeek-V4-Pro,mid,5,8
sf_23,DeepSeek-V4-Pro,mid,6,9
sf_23,DeepSeek-V4-Pro,mid,7,10
sf_23,DeepSeek-V4-Pro,mid,8,8
sf_23,DeepSeek-V4-Pro,mid,9,7
sf_23,DeepSeek-V4-Pro,mid,10,10
sf_24,DeepSeek-V4-Pro,mid,1,1
sf_24,DeepSeek-V4-Pro,mid,2,10
sf_24,DeepSeek-V4-Pro,mid,3,10
sf_24,DeepSeek-V4-Pro,mid,4,10
sf_24,DeepSeek-V4-Pro,mid,5,10
sf_24,DeepSeek-V4-Pro,mid,6,7
sf_24,DeepSeek-V4-Pro,mid,7,10
sf_24,DeepSeek-V4-Pro,mid,8,10
sf_24,DeepSeek-V4-Pro,mid,9,10
sf_24,DeepSeek-V4-Pro,mid,10,10
sf_25,DeepSeek-V4-Pro,high,1,10
sf_25,DeepSeek-V4-Pro,high,2,10
sf_25,DeepSeek-V4-Pro,high,3,10
sf_25,DeepSeek-V4-Pro,high,4,10
sf_25,DeepSeek-V4-Pro,high,5,9
sf_25,DeepSeek-V4-Pro,high,6,10
sf_25,DeepSeek-V4-Pro,high,7,10
sf_25,DeepSeek-V4-Pro,high,8,10
sf_25,DeepSeek-V4-Pro,high,9,9
sf_25,DeepSeek-V4-Pro,high,10,10
sf_26,DeepSeek-V4-Pro,high,1,10
sf_26,DeepSeek-V4-Pro,high,2,8
sf_26,DeepSeek-V4-Pro,high,3,8
sf_26,DeepSeek-V4-Pro,high,4,10
sf_26,DeepSeek-V4-Pro,high,5,10
sf_26,DeepSeek-V4-Pro,high,6,10
sf_26,DeepSeek-V4-Pro,high,7,10
sf_26,DeepSeek-V4-Pro,high,8,9
sf_26,DeepSeek-V4-Pro,high,9,10
sf_26,DeepSeek-V4-Pro,high,10,9
sf_27,DeepSeek-V4-Pro,high,1,10
sf_27,DeepSeek-V4-Pro,high,2,10
sf_27,DeepSeek-V4-Pro,high,3,8
sf_27,DeepSeek-V4-Pro,high,4,8
sf_27,DeepSeek-V4-Pro,high,5,8
sf_27,DeepSeek-V4-Pro,high,6,8
sf_27,DeepSeek-V4-Pro,high,7,8
sf_27,DeepSeek-V4-Pro,high,8,5
sf_27,DeepSeek-V4-Pro,high,9,10
sf_27,DeepSeek-V4-Pro,high,10,10
sf_28,DeepSeek-V4-Pro,mid,1,2
sf_28,DeepSeek-V4-Pro,mid,2,3
sf_28,DeepSeek-V4-Pro,mid,3,1
sf_28,DeepSeek-V4-Pro,mid,4,8
sf_28,DeepSeek-V4-Pro,mid,5,1
sf_28,DeepSeek-V4-Pro,mid,6,7
sf_28,DeepSeek-V4-Pro,mid,7,2
sf_28,DeepSeek-V4-Pro,mid,8,1
sf_28,DeepSeek-V4-Pro,mid,9,7
sf_28,DeepSeek-V4-Pro,mid,10,7
sf_29,DeepSeek-V4-Pro,mid,1,9
sf_29,DeepSeek-V4-Pro,mid,2,8
sf_29,DeepSeek-V4-Pro,mid,3,8
sf_29,DeepSeek-V4-Pro,mid,4,6
sf_29,DeepSeek-V4-Pro,mid,5,10
sf_29,DeepSeek-V4-Pro,mid,6,8
sf_29,DeepSeek-V4-Pro,mid,7,7
sf_29,DeepSeek-V4-Pro,mid,8,9
sf_29,DeepSeek-V4-Pro,mid,9,5
sf_29,DeepSeek-V4-Pro,mid,10,8
sf_30,DeepSeek-V4-Pro,mid,1,1
sf_30,DeepSeek-V4-Pro,mid,2,1
sf_30,DeepSeek-V4-Pro,mid,3,2
sf_30,DeepSeek-V4-Pro,mid,4,3
sf_30,DeepSeek-V4-Pro,mid,5,3
sf_30,DeepSeek-V4-Pro,mid,6,3
sf_30,DeepSeek-V4-Pro,mid,7,3
sf_30,DeepSeek-V4-Pro,mid,8,4
sf_30,DeepSeek-V4-Pro,mid,9,1
sf_30,DeepSeek-V4-Pro,mid,10,1
sf_31,DeepSeek-V4-Pro,mid,1,1
sf_31,DeepSeek-V4-Pro,mid,2,3
sf_31,DeepSeek-V4-Pro,mid,3,3
sf_31,DeepSeek-V4-Pro,mid,4,2
sf_31,DeepSeek-V4-Pro,mid,5,3
sf_31,DeepSeek-V4-Pro,mid,6,3
sf_31,DeepSeek-V4-Pro,mid,7,1
sf_31,DeepSeek-V4-Pro,mid,8,3
sf_31,DeepSeek-V4-Pro,mid,9,1
sf_31,DeepSeek-V4-Pro,mid,10,3
sf_32,DeepSeek-V4-Pro,high,1,7
sf_32,DeepSeek-V4-Pro,high,2,9
sf_32,DeepSeek-V4-Pro,high,3,7
sf_32,DeepSeek-V4-Pro,high,4,8
sf_32,DeepSeek-V4-Pro,high,5,10
sf_32,DeepSeek-V4-Pro,high,6,7
sf_32,DeepSeek-V4-Pro,high,7,8
sf_32,DeepSeek-V4-Pro,high,8,9
sf_32,DeepSeek-V4-Pro,high,9,8
sf_32,DeepSeek-V4-Pro,high,10,8
sf_33,DeepSeek-V4-Pro,mid,1,2
sf_33,DeepSeek-V4-Pro,mid,2,9
sf_33,DeepSeek-V4-Pro,mid,3,4
sf_33,DeepSeek-V4-Pro,mid,4,3
sf_33,DeepSeek-V4-Pro,mid,5,8
sf_33,DeepSeek-V4-Pro,mid,6,7
sf_33,DeepSeek-V4-Pro,mid,7,9
sf_33,DeepSeek-V4-Pro,mid,8,2
sf_33,DeepSeek-V4-Pro,mid,9,8
sf_33,DeepSeek-V4-Pro,mid,10,8
sf_34,DeepSeek-V4-Pro,mid,1,2
sf_34,DeepSeek-V4-Pro,mid,2,9
sf_34,DeepSeek-V4-Pro,mid,3,3
sf_34,DeepSeek-V4-Pro,mid,4,9
sf_34,DeepSeek-V4-Pro,mid,5,2
sf_34,DeepSeek-V4-Pro,mid,6,3
sf_34,DeepSeek-V4-Pro,mid,7,2
sf_34,DeepSeek-V4-Pro,mid,8,9
sf_34,DeepSeek-V4-Pro,mid,9,3
sf_34,DeepSeek-V4-Pro,mid,10,3
sf_35,DeepSeek-V4-Pro,low,1,2
sf_35,DeepSeek-V4-Pro,low,2,3
sf_35,DeepSeek-V4-Pro,low,3,2
sf_35,DeepSeek-V4-Pro,low,4,2
sf_35,DeepSeek-V4-Pro,low,5,2
sf_35,DeepSeek-V4-Pro,low,6,3
sf_35,DeepSeek-V4-Pro,low,7,1
sf_35,DeepSeek-V4-Pro,low,8,3
sf_35,DeepSeek-V4-Pro,low,9,2
sf_35,DeepSeek-V4-Pro,low,10,2
sf_36,DeepSeek-V4-Pro,mid,1,2
sf_36,DeepSeek-V4-Pro,mid,2,1
sf_36,DeepSeek-V4-Pro,mid,3,2
sf_36,DeepSeek-V4-Pro,mid,4,3
sf_36,DeepSeek-V4-Pro,mid,5,2
sf_36,DeepSeek-V4-Pro,mid,6,2
sf_36,DeepSeek-V4-Pro,mid,7,5
sf_36,DeepSeek-V4-Pro,mid,8,1
sf_36,DeepSeek-V4-Pro,mid,9,4
sf_36,DeepSeek-V4-Pro,mid,10,8
sf_37,DeepSeek-V4-Pro,high,1,8
sf_37,DeepSeek-V4-Pro,high,2,8
sf_37,DeepSeek-V4-Pro,high,3,8
sf_37,DeepSeek-V4-Pro,high,4,8
sf_37,DeepSeek-V4-Pro,high,5,8
sf_37,DeepSeek-V4-Pro,high,6,8
sf_37,DeepSeek-V4-Pro,high,7,9
sf_37,DeepSeek-V4-Pro,high,8,8
sf_37,DeepSeek-V4-Pro,high,9,8
sf_37,DeepSeek-V4-Pro,high,10,9
sf_38,DeepSeek-V4-Pro,mid,1,7
sf_38,DeepSeek-V4-Pro,mid,2,7
sf_38,DeepSeek-V4-Pro,mid,3,8
sf_38,DeepSeek-V4-Pro,mid,4,8
sf_38,DeepSeek-V4-Pro,mid,5,2
sf_38,DeepSeek-V4-Pro,mid,6,3
sf_38,DeepSeek-V4-Pro,mid,7,8
sf_38,DeepSeek-V4-Pro,mid,8,8
sf_38,DeepSeek-V4-Pro,mid,9,8
sf_38,DeepSeek-V4-Pro,mid,10,8
sf_39,DeepSeek-V4-Pro,high,1,9
sf_39,DeepSeek-V4-Pro,high,2,8
sf_39,DeepSeek-V4-Pro,high,3,9
sf_39,DeepSeek-V4-Pro,high,4,9
sf_39,DeepSeek-V4-Pro,high,5,8
sf_39,DeepSeek-V4-Pro,high,6,8
sf_39,DeepSeek-V4-Pro,high,7,10
sf_39,DeepSeek-V4-Pro,high,8,8
sf_39,DeepSeek-V4-Pro,high,9,8
sf_39,DeepSeek-V4-Pro,high,10,8
sf_40,DeepSeek-V4-Pro,mid,1,9
sf_40,DeepSeek-V4-Pro,mid,2,8
sf_40,DeepSeek-V4-Pro,mid,3,7
sf_40,DeepSeek-V4-Pro,mid,4,8
sf_40,DeepSeek-V4-Pro,mid,5,8
sf_40,DeepSeek-V4-Pro,mid,6,9
sf_40,DeepSeek-V4-Pro,mid,7,9
sf_40,DeepSeek-V4-Pro,mid,8,7
sf_40,DeepSeek-V4-Pro,mid,9,8
sf_40,DeepSeek-V4-Pro,mid,10,8
sf_41,DeepSeek-V4-Pro,high,1,8
sf_41,DeepSeek-V4-Pro,high,2,10
sf_41,DeepSeek-V4-Pro,high,3,10
sf_41,DeepSeek-V4-Pro,high,4,10
sf_41,DeepSeek-V4-Pro,high,5,8
sf_41,DeepSeek-V4-Pro,high,6,10
sf_41,DeepSeek-V4-Pro,high,7,7
sf_41,DeepSeek-V4-Pro,high,8,10
sf_41,DeepSeek-V4-Pro,high,9,10
sf_41,DeepSeek-V4-Pro,high,10,2
sf_42,DeepSeek-V4-Pro,high,1,8
sf_42,DeepSeek-V4-Pro,high,2,10
sf_42,DeepSeek-V4-Pro,high,3,8
sf_42,DeepSeek-V4-Pro,high,4,8
sf_42,DeepSeek-V4-Pro,high,5,7
sf_42,DeepSeek-V4-Pro,high,6,10
sf_42,DeepSeek-V4-Pro,high,7,8
sf_42,DeepSeek-V4-Pro,high,8,10
sf_42,DeepSeek-V4-Pro,high,9,10
sf_42,DeepSeek-V4-Pro,high,10,8
sf_43,DeepSeek-V4-Pro,high,1,5
sf_43,DeepSeek-V4-Pro,high,2,10
sf_43,DeepSeek-V4-Pro,high,3,4
sf_43,DeepSeek-V4-Pro,high,4,8
sf_43,DeepSeek-V4-Pro,high,5,8
sf_43,DeepSeek-V4-Pro,high,6,10
sf_43,DeepSeek-V4-Pro,high,7,10
sf_43,DeepSeek-V4-Pro,high,8,10
sf_43,DeepSeek-V4-Pro,high,9,8
sf_43,DeepSeek-V4-Pro,high,10,8
sf_44,DeepSeek-V4-Pro,mid,1,9
sf_44,DeepSeek-V4-Pro,mid,2,8
sf_44,DeepSeek-V4-Pro,mid,3,1
sf_44,DeepSeek-V4-Pro,mid,4,7
sf_44,DeepSeek-V4-Pro,mid,5,8
sf_44,DeepSeek-V4-Pro,mid,6,8
sf_44,DeepSeek-V4-Pro,mid,7,8
sf_44,DeepSeek-V4-Pro,mid,8,8
sf_44,DeepSeek-V4-Pro,mid,9,7
sf_44,DeepSeek-V4-Pro,mid,10,10
sf_45,DeepSeek-V4-Pro,high,1,1
sf_45,DeepSeek-V4-Pro,high,2,5
sf_45,DeepSeek-V4-Pro,high,3,5
sf_45,DeepSeek-V4-Pro,high,4,8
sf_45,DeepSeek-V4-Pro,high,5,3
sf_45,DeepSeek-V4-Pro,high,6,1
sf_45,DeepSeek-V4-Pro,high,7,6
sf_45,DeepSeek-V4-Pro,high,8,8
sf_45,DeepSeek-V4-Pro,high,9,8
sf_45,DeepSeek-V4-Pro,high,10,8
sf_46,DeepSeek-V4-Pro,high,1,2
sf_46,DeepSeek-V4-Pro,high,2,2
sf_46,DeepSeek-V4-Pro,high,3,5
sf_46,DeepSeek-V4-Pro,high,4,4
sf_46,DeepSeek-V4-Pro,high,5,7
sf_46,DeepSeek-V4-Pro,high,6,3
sf_46,DeepSeek-V4-Pro,high,7,8
sf_46,DeepSeek-V4-Pro,high,8,2
sf_46,DeepSeek-V4-Pro,high,9,7
sf_46,DeepSeek-V4-Pro,high,10,3
sf_47,DeepSeek-V4-Pro,mid,1,9
sf_47,DeepSeek-V4-Pro,mid,2,9
sf_47,DeepSeek-V4-Pro,mid,3,8
sf_47,DeepSeek-V4-Pro,mid,4,8
sf_47,DeepSeek-V4-Pro,mid,5,8
sf_47,DeepSeek-V4-Pro,mid,6,8
sf_47,DeepSeek-V4-Pro,mid,7,10
sf_47,DeepSeek-V4-Pro,mid,8,8
sf_47,DeepSeek-V4-Pro,mid,9,8
sf_47,DeepSeek-V4-Pro,mid,10,8
sf_48,DeepSeek-V4-Pro,mid,1,8
sf_48,DeepSeek-V4-Pro,mid,2,7
sf_48,DeepSeek-V4-Pro,mid,3,8
sf_48,DeepSeek-V4-Pro,mid,4,7
sf_48,DeepSeek-V4-Pro,mid,5,6
sf_48,DeepSeek-V4-Pro,mid,6,7
sf_48,DeepSeek-V4-Pro,mid,7,7
sf_48,DeepSeek-V4-Pro,mid,8,4
sf_48,DeepSeek-V4-Pro,mid,9,8
sf_48,DeepSeek-V4-Pro,mid,10,7
sf_49,DeepSeek-V4-Pro,mid,1,10
sf_49,DeepSeek-V4-Pro,mid,2,8
sf_49,DeepSeek-V4-Pro,mid,3,10
sf_49,DeepSeek-V4-Pro,mid,4,9
sf_49,DeepSeek-V4-Pro,mid,5,8
sf_49,DeepSeek-V4-Pro,mid,6,8
sf_49,DeepSeek-V4-Pro,mid,7,10
sf_49,DeepSeek-V4-Pro,mid,8,8
sf_49,DeepSeek-V4-Pro,mid,9,8
sf_49,DeepSeek-V4-Pro,mid,10,10
sf_50,DeepSeek-V4-Pro,high,1,8
sf_50,DeepSeek-V4-Pro,high,2,10
sf_50,DeepSeek-V4-Pro,high,3,10
sf_50,DeepSeek-V4-Pro,high,4,9
sf_50,DeepSeek-V4-Pro,high,5,9
sf_50,DeepSeek-V4-Pro,high,6,10
sf_50,DeepSeek-V4-Pro,high,7,8
sf_50,DeepSeek-V4-Pro,high,8,8
sf_50,DeepSeek-V4-Pro,high,9,9
sf_50,DeepSeek-V4-Pro,high,10,10
